ORD;REGION;PROV;COMUNA;UNIDAD_EDUCATIVA;RAMA_EDUCACIONAL;DEP;L_M_N;L_M_PROMEDIO;L_M_MAXIMO;L_M_MINIMO;L_N;L_PROMEDIO;L_MAXIMO;L_MINIMO;M_N;M_PROMEDIO;M_MAXIMO;M_MINIMO;H_CS_N;H_CS_PROMEDIO;H_CS_MAXIMO;H_CS_MINIMO;C_N;C_PROMEDIO;C_MAXIMO;C_MINIMO;NOTAS_N;NOTAS_PROMEDIO;NOTAS_MAXIMO;NOTAS_MINIMO;RANK_N;RANK_PROMEDIO;RANK_MAXIMO;RANK_MINIMO;RBD
1141;13;CHACABUCO;COLINA;COLEGIO HIGHLANDS;HC - DIURNO;PAGADO;30;651.37;777.5;424.0;30;624.30;786;352;30;678.43;850;496;21;651.10;780;420;10;609.40;724;375;30;653.87;811;423;30;690.67;850;423;25669
1142;13;CHACABUCO;COLINA;COLEGIO MONTESSORI PUCALAN;HC - DIURNO;PAGADO;21;579.57;741.5;258.0;21;577.90;749;257;21;581.24;741;259;18;586.67;735;286;10;629.00;703;534;21;643.90;785;457;21;672.43;850;457;25332
1143;13;CHACABUCO;COLINA;COLEGIO PART. RAYEN MAHUIDA MONTESSORI;HC - DIURNO;PAGADO;17;598.65;694.0;517.5;17;595.94;786;477;17;601.35;817;503;7;544.14;710;307;12;600.33;751;462;17;642.53;801;280;17;690.53;850;280;25180
1144;13;CHACABUCO;COLINA;COLEGIO PUMAHUE CHICUREO;HC - DIURNO;PAGADO;19;568.58;638.0;498.5;19;566.26;677;471;19;570.89;637;503;10;599.20;674;519;12;545.17;637;472;19;606.84;752;484;19;610.26;768;484;26399
1145;13;CHACABUCO;COLINA;COLEGIO SAN ANSELMO;HC - DIURNO;PAGADO;107;637.23;817.5;476.5;107;614.22;818;407;107;660.24;850;393;81;601.98;822;326;44;598.66;778;407;107;612.99;785;431;107;620.11;824;431;24927
1146;13;CHACABUCO;COLINA;COLEGIO SAN JOSE DE CHICUREO;HC - DIURNO;PAGADO;45;641.56;751.5;493.0;45;638.76;797;422;45;644.36;817;503;33;641.61;836;440;17;624.47;809;407;45;651.76;793;453;45;694.56;850;453;25348
1147;13;CHACABUCO;COLINA;COLEGIO SAN NICOLAS DIACONO;HC - DIURNO;PAGADO;39;581.22;754.5;377.5;39;573.64;725;381;39;588.79;784;374;32;561.56;703;430;24;537.38;697;235;40;606.65;764;425;40;629.45;850;425;25310
1148;13;CHACABUCO;COLINA;COLEGIO SANTA CRUZ DE CHICUREO;HC - DIURNO;PAGADO;50;626.63;804.0;456.0;50;604.12;807;389;50;649.14;817;496;24;594.50;822;457;28;642.82;819;490;52;628.71;805;441;52;643.67;850;441;25329
1149;13;CHACABUCO;COLINA;COLEGIO DESIREE;HC - DIURNO;SUBVENC;150;492.81;732.5;294.0;150;504.16;775;305;150;481.47;690;226;97;513.74;780;243;85;485.36;708;261;155;521.52;779;373;155;539.19;850;373;24945
1150;13;CHACABUCO;COLINA;COLEGIO POLIVALENTE SAN ANDRES DE COLINA;HC - DIURNO;SUBVENC;38;467.58;628.5;316.5;38;477.34;653;274;38;457.82;668;226;28;468.04;600;264;18;477.28;637;328;40;514.88;727;375;40;544.4;850;375;24733
1151;13;CHACABUCO;COLINA;COLEGIO POLIVALENTE SEMBRADOR;HC - DIURNO;SUBVENC;20;461.55;606.5;324.0;20;472.20;625;372;20;450.90;624;259;11;476.64;600;359;9;477.67;613;392;20;516.55;639;425;20;561.25;790;425;25032
1152;13;CHACABUCO;COLINA;COLEGIO SAN ANTONIO DE COLINA;HC - DIURNO;SUBVENC;44;510.65;744.0;347.5;44;507.64;807;274;44;513.66;727;306;33;489.70;664;286;26;524.96;669;375;44;501.34;742;313;44;518.14;833;313;25121
1153;13;CHACABUCO;COLINA;COLEGIO TERRAMONTE;HC - DIURNO;SUBVENC;6;413.83;476.0;299.5;6;435.17;503;340;6;392.50;488;259;3;435.00;519;387;3;420.67;504;261;6;442.83;500;340;6;442.83;500;340;31068
1154;13;CHACABUCO;LAMPA;COMPLEJO EDUCACIONAL MANUEL PLAZA REYES (EX.C-84);HC - DIURNO;MUNICIPAL;20;442.23;571.0;325.5;20;429.95;571;242;20;454.50;611;353;14;414.00;553;286;9;437.56;490;351;26;543.65;781;352;26;645.5;850;352;10419
1155;13;CHACABUCO;LAMPA;LICEO MUNICIPAL DE BATUCO;HC - DIURNO;MUNICIPAL;15;399.33;492.0;242.5;15;401.40;503;242;15;397.27;520;196;11;415.27;565;307;;;;;18;522.83;665;410;18;531.11;704;410;26157
1156;13;CHACABUCO;LAMPA;COLEGIO EMPRENDER LARAPINTA;HC - DIURNO;SUBVENC;49;494.82;594.0;402.0;49;490.35;606;289;49;499.29;659;330;19;489.47;655;359;33;481.42;605;309;50;562.96;750;397;50;575.32;811;397;26135
1157;13;CHACABUCO;LAMPA;COLEGIO MASTER SCHOOL DE LAMPA;HC - DIURNO;SUBVENC;32;462.19;600.0;305.5;32;465.84;613;305;32;458.53;624;306;21;515.33;616;399;10;424.30;529;309;29;512.41;750;348;29;557.41;850;348;25132
1158;13;CHACABUCO;LAMPA;COLEGIO POLIVALENTE JERUSALEN DE LAMPA;HC - DIURNO;SUBVENC;35;502.14;636.5;382.5;35;518.97;685;305;35;485.31;620;282;15;513.80;641;264;24;508.75;609;351;36;556.58;766;356;36;617.14;850;356;25926
1159;13;CHACABUCO;LAMPA;COLEGIO SAN PEDRO VALLE GRANDE;HC - DIURNO;SUBVENC;29;444.34;554.5;325.0;29;446.45;554;257;29;442.24;560;282;11;432.09;519;243;20;434.70;539;230;28;510.86;702;395;28;544.39;850;395;26045
1160;13;CHACABUCO;LAMPA;COLEGIO VALLE GRANDE;HC - DIURNO;SUBVENC;22;521.75;689.0;377.5;22;527.95;677;430;22;515.55;784;259;7;544.86;664;464;14;519.57;690;392;23;580.61;715;449;23;587.3;734;449;26379
1161;13;CHACABUCO;LAMPA;LICEO TECNICO PROFESIONAL MASTER SCHOOL;HC - DIURNO;SUBVENC;46;425.14;541.0;325.5;46;416.26;543;242;46;434.02;568;282;18;442.83;620;359;30;409.23;524;285;;;;;;;;;31064
1162;13;CHACABUCO;TILTIL;LICEO HUERTOS FAMILIARES (EX. ESCUELA G-343);HC - DIURNO;MUNICIPAL;12;430.21;530.0;278.0;12;437.33;543;274;12;423.08;557;282;6;453.00;508;410;4;396.25;517;214;15;516.33;740;385;15;556.2;850;385;10433
1163;13;CHACABUCO;TILTIL;LICEO POLIVALENTE C-82;HC - DIURNO;MUNICIPAL;14;475.07;705.0;327.0;14;486.64;818;362;14;463.50;597;282;9;511.67;822;410;6;434.00;616;351;15;535.13;760;367;15;575.6;850;367;10432
1164;13;CHACABUCO;TILTIL;COLEGIO SAINT LOUIS SCHOOL;HC - DIURNO;SUBVENC;17;525.35;624.5;346.5;17;532.35;685;340;17;518.35;592;353;10;516.20;637;326;10;513.60;613;407;17;582.12;721;429;17;649.18;850;429;26503
1165;13;CORDILLERA;PUENTE ALTO;COLEGIO MAIPO;HC - DIURNO;MUNICIPAL;39;429.94;620.0;293.0;39;441.33;646;231;39;418.54;594;234;18;429.11;591;286;16;444.31;553;328;43;454.23;727;334;43;465.21;830;334;10457
1166;13;CORDILLERA;PUENTE ALTO;COMPLEJO EDUCACIONAL CONSOLIDADA;HC - DIURNO;MUNICIPAL;101;499.68;715.5;334.0;101;513.03;786;289;101;486.33;713;234;50;503.74;717;286;58;492.24;737;230;111;487.03;742;356;111;497.31;830;356;10450
1167;13;CORDILLERA;PUENTE ALTO;LICEO BICENTENARIO SAN PEDRO DE PUENTE ALTO;HC - DIURNO;MUNICIPAL;23;651.37;776.5;466.0;23;659.09;775;444;23;643.65;817;488;16;654.19;751;497;12;630.92;737;539;23;593.78;750;408;23;629.13;850;408;31078
1168;13;CORDILLERA;PUENTE ALTO;LICEO INGENIERO MILITAR JUAN MACKENNA O`REILLY;HC - DIURNO;MUNICIPAL;55;487.03;698.0;311.5;55;498.33;736;317;55;475.73;727;234;31;510.16;646;387;37;489.27;724;285;56;572.68;762;340;56;592.32;839;340;10470
1169;13;CORDILLERA;PUENTE ALTO;LICEO MUNICIPAL CHILOE;HC - DIURNO;MUNICIPAL;24;450.21;622.5;341.0;24;436.58;653;231;24;463.83;604;259;14;448.43;574;307;13;429.92;633;230;27;506.56;719;381;27;537.19;850;381;24443
1170;13;CORDILLERA;PUENTE ALTO;LICEO PUENTE ALTO  A-115;HC - DIURNO;MUNICIPAL;81;463.40;683.0;274.0;81;471.52;736;242;81;455.28;630;282;39;469.90;726;286;52;451.23;650;214;102;471.46;742;311;102;484.32;841;311;10452
1171;13;CORDILLERA;PUENTE ALTO;LICEO SAN GERONIMO (EX.B-105);HC - DIURNO;MUNICIPAL;45;414.31;542.5;274.0;45;418.58;601;242;45;410.04;553;259;30;437.83;655;237;30;427.50;584;235;55;488.07;795;326;55;508.25;850;326;10455
1172;13;CORDILLERA;PUENTE ALTO;COLEGIO INTERNATIONAL COUNTRY SCHOOL;HC - DIURNO;PAGADO;16;573.41;750.0;484.0;16;571.50;716;459;16;575.31;784;450;7;525.86;583;440;14;548.93;788;422;16;638.00;791;544;16;658.69;850;544;24491
1173;13;CORDILLERA;PUENTE ALTO;COLEGIO MANQUECURA PUENTE ALTO;HC - DIURNO;PAGADO;33;573.26;692.5;434.0;33;575.48;695;372;33;571.03;727;393;15;561.00;717;464;25;564.00;730;392;33;546.12;725;373;33;567.42;816;373;25640
1174;13;CORDILLERA;PUENTE ALTO;COLEGIO MAYOR TOBALABA;HC - DIURNO;PAGADO;42;617.42;804.5;476.5;42;602.86;775;422;42;631.98;834;503;14;617.79;726;497;32;626.78;724;517;43;567.02;738;423;43;579.21;799;423;24977
1175;13;CORDILLERA;PUENTE ALTO;COLEGIO PARTICULAR ALMENAR DEL MAIPO;HC - DIURNO;PAGADO;50;590.64;738.0;388.5;50;591.00;807;352;50;590.28;734;425;26;599.65;743;430;27;554.63;663;285;50;624.72;787;412;50;643.64;850;412;24988
1176;13;CORDILLERA;PUENTE ALTO;CENTRO EDUC. PRINCIPADO DE ASTURIAS;HC - DIURNO;SUBVENC;51;474.30;621.0;305.5;51;486.61;633;305;51;462.00;617;234;33;506.61;674;264;25;479.84;559;392;55;475.80;723;332;55;489.95;819;332;25171
1177;13;CORDILLERA;PUENTE ALTO;CENTRO EDUCACIONAL LARUN RAYUN;HC - DIURNO;SUBVENC;66;477.45;646.5;347.5;66;479.61;633;317;66;475.29;668;306;49;480.51;650;307;40;462.13;605;285;68;506.07;752;361;68;519.65;850;361;25059
1178;13;CORDILLERA;PUENTE ALTO;CENTRO EDUCACIONAL SAN CARLOS DE ARAGON;HC - DIURNO;SUBVENC;124;535.19;714.5;388.5;124;528.09;716;352;124;542.30;719;330;47;561.55;664;449;94;537.01;737;375;127;486.35;713;363;127;498.46;800;363;25439
1179;13;CORDILLERA;PUENTE ALTO;CENTRO EDUCACIONAL SAN FERNANDO S. A.;HC - DIURNO;SUBVENC;17;498.82;634.5;413.0;17;494.53;653;389;17;503.12;651;374;9;513.56;603;430;10;518.30;587;422;18;524.50;721;393;18;595.06;850;393;24995
1180;13;CORDILLERA;PUENTE ALTO;COLEGIO ALICANTE DEL SOL;HC - DIURNO;SUBVENC;218;549.09;688.0;368.5;218;548.18;762;317;218;549.99;727;306;104;536.14;669;359;132;554.73;714;392;219;499.87;717;296;219;510.47;803;296;25999
1181;13;CORDILLERA;PUENTE ALTO;COLEGIO ALTAZOR;HC - DIURNO;SUBVENC;62;616.69;749.5;441.0;62;613.40;786;471;62;619.97;834;374;21;637.52;751;491;48;630.00;778;481;63;653.14;783;457;63;670.59;850;457;25558
1182;13;CORDILLERA;PUENTE ALTO;COLEGIO ARAUCARIA CORDILLERA;HC - DIURNO;SUBVENC;40;485.29;608.5;345.5;40;476.03;646;317;40;494.55;620;374;23;518.48;633;326;20;483.40;605;392;40;520.88;706;367;40;569.28;850;367;24894
1183;13;CORDILLERA;PUENTE ALTO;COLEGIO ARTURO PRAT;HC - DIURNO;SUBVENC;38;418.50;567.5;294.0;38;401.87;537;274;38;435.13;604;259;13;428.31;485;326;24;437.67;545;309;42;497.74;768;361;42;534.1;850;361;10482
1184;13;CORDILLERA;PUENTE ALTO;COLEGIO CORDILLERA;HC - DIURNO;SUBVENC;55;521.94;666.0;386.5;55;518.73;695;372;55;525.15;681;282;24;549.04;703;374;34;516.50;669;328;57;536.00;787;395;57;556.23;850;395;10484
1185;13;CORDILLERA;PUENTE ALTO;COLEGIO CRISTIANO BELEN;HC - DIURNO;SUBVENC;26;437.81;609.5;282.0;26;436.92;618;305;26;438.69;601;259;17;453.59;674;243;9;438.11;481;375;27;494.59;692;395;27;520.59;839;395;10492
1186;13;CORDILLERA;PUENTE ALTO;COLEGIO DOMINGO FAUSTINO SARMIENTO;HC - DIURNO;SUBVENC;23;442.13;573.0;349.0;23;448.39;606;274;23;435.87;545;234;12;455.00;525;359;11;457.09;539;261;29;467.41;738;336;29;486.59;850;336;10515
1187;13;CORDILLERA;PUENTE ALTO;COLEGIO EL BOSQUE PROVINCIA CORDILLERA;HC - DIURNO;SUBVENC;40;570.80;730.5;389.0;40;569.03;716;317;40;572.58;784;306;21;555.14;696;307;26;568.08;703;422;40;572.55;762;439;40;588.55;836;439;24713
1188;13;CORDILLERA;PUENTE ALTO;COLEGIO EL SEMBRADOR;HC - DIURNO;SUBVENC;98;531.48;678.0;302.0;98;535.05;677;274;98;527.91;695;330;70;543.17;685;359;72;540.03;663;351;100;554.34;725;377;100;579.14;820;377;24767
1189;13;CORDILLERA;PUENTE ALTO;COLEGIO ENSENADA;HC - DIURNO;SUBVENC;50;508.24;650.5;339.0;50;506.98;685;372;50;509.50;668;306;23;495.74;628;326;36;494.78;663;351;52;533.25;775;334;52;561.52;850;334;24814
1190;13;CORDILLERA;PUENTE ALTO;COLEGIO ESTELA SEGURA;HC - DIURNO;SUBVENC;39;520.05;672.5;395.0;39;517.21;725;362;39;522.90;627;353;15;517.33;595;420;27;523.81;682;351;39;571.56;725;395;39;611.97;850;395;10479
1191;13;CORDILLERA;PUENTE ALTO;COLEGIO EXTREMADURA DE PUENTE ALTO;HC - DIURNO;SUBVENC;82;543.27;746.0;305.5;82;555.28;797;305;82;531.26;727;306;43;555.44;794;374;54;509.46;682;285;84;534.87;781;412;84;551.68;850;412;25218
1192;13;CORDILLERA;PUENTE ALTO;COLEGIO JOSE ABELARDO NUÑEZ MURUA (EX. LO PLANELLA);HC - DIURNO;SUBVENC;39;520.50;714.5;375.0;39;509.59;695;340;39;531.41;734;306;21;489.29;669;326;25;474.36;626;328;42;549.74;754;418;42;576.74;850;418;25071
1193;13;CORDILLERA;PUENTE ALTO;COLEGIO LOS AROMOS;HC - DIURNO;SUBVENC;27;594.93;776.0;461.5;27;603.41;818;496;27;586.44;751;374;15;593.00;780;457;14;600.29;768;490;27;581.04;738;445;27;606.89;840;445;10512
1194;13;CORDILLERA;PUENTE ALTO;COLEGIO LOS NOGALES;HC - DIURNO;SUBVENC;83;577.94;775.0;406.5;83;576.51;797;317;83;579.37;834;393;47;576.98;822;387;52;591.42;809;375;84;561.20;799;383;84;574.5;850;383;24648
1195;13;CORDILLERA;PUENTE ALTO;COLEGIO LOS OLMOS DE PUENTE ALTO;HC - DIURNO;SUBVENC;37;457.80;676.5;324.0;37;462.89;705;289;37;452.70;648;259;24;461.67;655;243;19;455.47;595;235;39;475.79;688;346;39;508.62;850;346;25166
1196;13;CORDILLERA;PUENTE ALTO;COLEGIO MERRYLAND;HC - DIURNO;SUBVENC;34;517.06;666.0;395.0;34;523.62;685;389;34;510.50;671;306;14;534.43;659;286;26;515.00;633;351;35;533.83;758;404;35;557.8;850;404;24438
1197;13;CORDILLERA;PUENTE ALTO;COLEGIO MONTE DE ASIS;HC - DIURNO;SUBVENC;72;574.76;743.5;408.5;72;576.40;749;389;72;573.11;751;353;32;555.78;703;343;46;557.98;737;422;72;565.96;702;393;72;574.68;748;393;25223
1198;13;CORDILLERA;PUENTE ALTO;COLEGIO MONTE OLIVO DE PUENTE ALTO;HC - DIURNO;SUBVENC;41;538.00;682.0;415.0;41;523.63;705;340;41;552.37;713;353;20;487.85;633;374;30;494.80;697;351;41;548.68;738;416;41;577.9;850;416;25540
1199;13;CORDILLERA;PUENTE ALTO;COLEGIO NAVARRA;HC - DIURNO;SUBVENC;33;531.79;698.0;428.5;33;531.55;762;381;33;532.03;640;374;14;548.93;726;420;20;541.80;686;481;34;519.71;779;385;34;549.38;850;385;25070
1200;13;CORDILLERA;PUENTE ALTO;COLEGIO NIDAL;HC - DIURNO;SUBVENC;17;490.59;629.0;265.5;17;497.53;661;305;17;483.65;604;226;11;495.00;633;326;8;517.75;637;392;17;509.47;643;340;17;569.35;809;340;10513
1201;13;CORDILLERA;PUENTE ALTO;COLEGIO NUEVA ERA SIGLO XXI PUENTE ALTO;HC - DIURNO;SUBVENC;60;524.62;745.0;355.5;60;524.88;749;329;60;524.35;741;330;29;511.79;696;326;33;509.45;653;309;63;517.89;719;397;63;532.94;837;397;26381
1202;13;CORDILLERA;PUENTE ALTO;COLEGIO NUEVO HORIZONTE PUENTE ALTO;HC - DIURNO;SUBVENC;18;467.97;582.5;372.0;18;473.83;594;389;18;462.11;571;306;16;450.06;549;326;3;407.00;422;392;20;444.65;528;358;20;452.25;580;358;25936
1203;13;CORDILLERA;PUENTE ALTO;COLEGIO OBISPO ALVEAR;HC - DIURNO;SUBVENC;82;555.67;728.0;425.0;82;546.66;749;352;82;564.68;817;374;34;573.74;794;430;60;541.38;768;407;82;539.73;766;393;82;557.04;850;393;25389
1204;13;CORDILLERA;PUENTE ALTO;COLEGIO PARTICULAR ACROPOLIS;HC - DIURNO;SUBVENC;27;474.39;588.5;329.0;27;465.96;646;352;27;482.81;571;306;16;443.88;612;243;13;471.69;623;351;30;477.93;744;350;30;498.53;850;350;25737
1205;13;CORDILLERA;PUENTE ALTO;COLEGIO PARTICULAR MIRADOR DE PUENTE ALTO;HC - DIURNO;SUBVENC;58;508.10;636.5;371.0;58;496.93;653;329;58;519.28;663;353;26;519.19;743;359;32;529.47;657;285;60;492.73;727;340;60;516.72;850;340;25580
1206;13;CORDILLERA;PUENTE ALTO;COLEGIO PARTICULAR SAN ESTEBAN DE LAS VIZCACHAS;HC - DIURNO;SUBVENC;30;432.68;619.5;248.0;30;435.17;639;237;30;430.20;690;259;17;436.59;633;237;14;441.43;629;309;30;517.67;672;414;30;583.97;850;414;25094
1207;13;CORDILLERA;PUENTE ALTO;COLEGIO PARTICULAR SAN JOSE DE PUENTE ALTO;HC - DIURNO;SUBVENC;39;496.01;645.0;332.0;39;505.90;669;329;39;486.13;659;234;23;518.78;680;374;25;481.12;609;328;45;483.62;682;350;45;506.53;835;350;25571
1208;13;CORDILLERA;PUENTE ALTO;COLEGIO PEDRO APOSTOL  EX  LOS  PENSAMIENTOS;HC - DIURNO;SUBVENC;41;495.26;621.5;371.0;41;494.76;646;317;41;495.76;601;353;24;517.33;655;420;22;480.77;640;328;44;482.68;727;348;44;496.11;844;348;25613
1209;13;CORDILLERA;PUENTE ALTO;COLEGIO POLIV. ARZOBISPO CRESCENTE ERRAZURIZ;HC - DIURNO;SUBVENC;58;548.86;695.5;399.0;58;528.97;685;305;58;568.76;713;409;24;518.21;655;387;37;564.78;682;392;59;558.76;758;397;59;575.27;842;397;25781
1210;13;CORDILLERA;PUENTE ALTO;COLEGIO POLIVALENTE CARDENAL RAUL SILVA HENRIQUEZ;HC - DIURNO;SUBVENC;40;553.29;664.0;467.0;40;547.50;677;422;40;559.08;734;374;19;557.58;691;399;23;550.74;647;422;41;600.68;734;482;41;630.68;850;482;25282
1211;13;CORDILLERA;PUENTE ALTO;COLEGIO POLIVALENTE DOMINGO MATTE MESIAS;HC - DIURNO;SUBVENC;131;558.90;748.0;432.0;131;568.42;762;398;131;549.38;734;393;84;576.82;735;387;86;540.56;744;235;132;545.07;713;412;132;557.7;809;412;10487
1212;13;CORDILLERA;PUENTE ALTO;COLEGIO POLIVALENTE EL ALBORADA;HC - DIURNO;SUBVENC;24;477.10;676.5;365.0;24;470.08;705;305;24;484.13;648;226;13;481.69;600;343;13;479.62;669;261;26;509.19;717;363;26;515.69;784;363;10500
1213;13;CORDILLERA;PUENTE ALTO;COLEGIO POLIVALENTE PADRE JOSE KENTENICH;HC - DIURNO;SUBVENC;20;455.25;546.5;351.5;20;458.60;613;329;20;451.90;545;330;10;497.40;579;264;12;419.00;524;285;24;578.17;698;402;24;610.17;790;402;25475
1214;13;CORDILLERA;PUENTE ALTO;COLEGIO POLIVALENTE PROFESOR ILDEFONSO CALDERON;HC - DIURNO;SUBVENC;12;441.29;520.0;315.5;12;450.33;537;329;12;432.25;536;259;7;453.00;607;326;6;489.00;517;450;12;451.58;579;416;12;455.5;626;416;10501
1215;13;CORDILLERA;PUENTE ALTO;COLEGIO RUDOLF DECKWERTH;HC - DIURNO;SUBVENC;25;464.88;594.5;334.0;25;467.04;618;274;25;462.72;589;306;6;462.67;549;399;21;449.95;650;328;26;516.69;686;373;26;544.65;827;373;25084
1216;13;CORDILLERA;PUENTE ALTO;COLEGIO SAN LUIS  DE GONZAGA I I;HC - DIURNO;SUBVENC;60;477.38;664.0;313.5;60;474.55;677;274;60;480.20;656;282;38;471.58;655;307;35;471.94;653;309;61;517.34;719;385;61;537.97;823;385;10493
1217;13;CORDILLERA;PUENTE ALTO;COLEGIO SAN MIGUEL DE LOS ANDES;HC - DIURNO;SUBVENC;65;520.18;706.0;360.0;65;522.34;775;372;65;518.03;659;259;31;499.58;766;343;47;482.96;647;285;67;536.81;744;406;67;551.75;820;406;12077
1218;13;CORDILLERA;PUENTE ALTO;COLEGIO SANTA MARIA DE LA CORDILLERA;HC - DIURNO;SUBVENC;60;572.68;769.0;405.0;60;575.17;797;372;60;570.20;751;438;33;534.97;717;374;44;569.68;708;392;60;536.78;779;373;60;546.55;845;373;24410
1219;13;CORDILLERA;PUENTE ALTO;COLEGIO SENDA DEL SABER;HC - DIURNO;SUBVENC;49;495.15;674.5;341.0;49;493.73;705;242;49;496.57;690;330;26;513.27;766;286;28;487.64;660;261;53;510.17;713;358;53;537.94;850;358;10506
1220;13;CORDILLERA;PUENTE ALTO;COLEGIO SIEMBRA;HC - DIURNO;SUBVENC;14;392.36;499.5;282.0;14;390.21;543;257;14;394.50;617;259;7;395.57;539;208;5;420.60;571;261;22;323.45;544;229;22;325.86;592;229;24935
1221;13;CORDILLERA;PUENTE ALTO;COLEGIO SOCHIDES PUENTE ALTO;HC - DIURNO;SUBVENC;23;478.80;656.0;259.5;23;490.43;653;237;23;467.17;668;282;10;481.40;539;374;14;461.71;629;208;29;448.55;762;315;29;460.07;850;315;25556
1222;13;CORDILLERA;PUENTE ALTO;COLEGIO TUPAHUE;HC - DIURNO;SUBVENC;54;492.64;621.0;245.5;54;496.07;653;257;54;489.20;640;234;31;488.94;680;307;27;504.59;629;351;58;503.91;700;307;58;529.19;843;307;26115
1223;13;CORDILLERA;PUENTE ALTO;LICEO NUESTRA SEÑORA DE LAS MERCEDES;HC - DIURNO;SUBVENC;64;468.06;623.5;313.5;64;463.02;669;274;64;473.11;634;282;41;467.80;616;243;38;469.03;609;224;66;508.71;680;406;66;517.82;743;406;10489
1224;13;CORDILLERA;PUENTE ALTO;LICEO POLIVALENTE MARIA REINA;HC - DIURNO;SUBVENC;57;495.04;751.5;241.5;57;515.49;669;257;57;474.60;834;226;38;513.37;710;326;25;476.00;778;261;57;535.30;756;397;57;539.33;780;397;10505
1225;13;CORDILLERA;PIRQUE;COLEGIO EL LLANO DE PIRQUE;HC - DIURNO;MUNICIPAL;47;437.47;596.0;293.5;47;453.26;639;242;47;421.68;597;219;23;476.52;628;237;16;412.94;633;235;60;503.00;721;361;60;529.1;850;361;10516
1226;13;CORDILLERA;PIRQUE;COLEGIO ALMENAR DE PIRQUE;HC - DIURNO;PAGADO;10;512.15;615.0;371.0;10;500.20;606;317;10;524.10;685;393;7;454.29;549;343;5;562.60;650;392;10;567.30;762;381;10;582.3;814;381;24907
1227;13;CORDILLERA;PIRQUE;COLEGIO COLONIAL DE PIRQUE;HC - DIURNO;PAGADO;21;529.38;650.5;345.0;21;539.48;695;372;21;519.29;651;219;10;523.80;646;343;12;565.58;666;450;21;565.81;706;416;21;579.48;773;416;24783
1228;13;CORDILLERA;SAN JOSE DE MAIPO;LICEO POLIVALENTE SAN JOSE  DE MAIPO (EX.C-118);HC - DIURNO;MUNICIPAL;26;403.73;627.0;228.0;26;411.08;653;237;26;396.38;601;219;9;456.44;655;307;15;363.60;497;230;30;473.77;688;365;30;499.43;836;365;10526
1229;13;CORDILLERA;SAN JOSE DE MAIPO;COLEGIO PART. ANDINO ANTUQUELEN;HC - DIURNO;SUBVENC;26;510.17;660.0;387.5;26;546.04;716;372;26;474.31;611;353;12;578.33;669;485;12;461.42;580;375;27;549.74;775;397;27;569.07;850;397;25454
1230;13;CORDILLERA;SAN JOSE DE MAIPO;COLEGIO RAFAEL EYZAGUIRRE;HC - DIURNO;SUBVENC;40;459.39;616.5;299.5;40;469.60;639;305;40;449.18;640;282;28;450.04;641;237;33;448.52;623;224;41;536.51;746;420;41;555.76;850;420;10540
1231;13;MAIPO;SAN BERNARDO;LICEO POLIVALENTE A-127 FIDEL PINOCHET LE-BRUN;HC - DIURNO;MUNICIPAL;15;473.37;605.5;375.5;15;501.87;685;305;15;444.87;545;282;12;502.00;710;343;1;529.00;529;529;20;487.40;674;324;20;508.1;771;324;10543
1232;13;MAIPO;SAN BERNARDO;LICEO POLIVALENTE ELVIRA BRADY MALDONADO A-128;HC - DIURNO;MUNICIPAL;25;465.54;595.5;315.0;25;459.60;594;237;25;471.48;620;353;8;496.88;574;410;19;452.05;576;328;27;549.85;744;391;27;566.67;841;391;10544
1233;13;MAIPO;SAN BERNARDO;LICEO POLIVALENTE LUCILA GODOY ALCAYAGA;HC - DIURNO;MUNICIPAL;19;396.89;580.5;274.0;19;399.79;582;289;19;394.00;579;259;11;400.82;545;243;6;431.33;567;285;21;473.14;622;338;21;493.38;777;338;10551
1234;13;MAIPO;SAN BERNARDO;INSTITUTO SAGRADO CORAZON;HC - DIURNO;PAGADO;80;555.24;727.5;333.0;80;552.03;749;305;80;558.46;751;259;48;538.04;766;307;43;576.63;788;375;81;541.41;770;410;81;556.48;850;410;10635
1235;13;MAIPO;SAN BERNARDO;COLEGIO AMERICAN ACADEMY;HC - DIURNO;SUBVENC;97;601.12;735.0;493.0;97;590.08;775;452;97;612.15;741;480;36;557.58;735;326;71;600.44;730;261;96;555.45;766;389;96;572.27;834;389;10611
1236;13;MAIPO;SAN BERNARDO;COLEGIO DOMINGO EYZAGUIRRE;HC - DIURNO;SUBVENC;33;426.89;562.5;309.5;33;429.94;589;257;33;423.85;545;282;18;463.67;591;231;9;404.00;481;235;40;458.53;688;340;40;477.63;824;340;10607
1237;13;MAIPO;SAN BERNARDO;COLEGIO GETSEMANI;HC - DIURNO;SUBVENC;32;462.53;612.5;323.0;32;457.69;618;274;32;467.38;644;259;19;445.84;624;286;14;503.57;640;328;33;543.30;756;381;33;568.39;850;381;10606
1238;13;MAIPO;SAN BERNARDO;COLEGIO INGLES ISAAC NEWTON;HC - DIURNO;SUBVENC;23;617.11;765.0;473.0;23;626.83;762;496;23;607.39;768;450;8;623.88;726;497;16;605.00;724;490;23;531.09;779;397;23;562.7;850;397;10615
1239;13;MAIPO;SAN BERNARDO;COLEGIO INSTITUTO DOMINGO EYZAGUIRRE;HC - DIURNO;SUBVENC;18;482.83;614.5;377.5;18;493.89;625;362;18;471.78;620;282;10;506.90;710;430;6;421.17;587;261;22;486.86;597;367;22;488.14;605;367;12775
