ORD;REGION;PROV;COMUNA;UNIDAD_EDUCATIVA;RAMA_EDUCACIONAL;DEP;L_M_N;L_M_PROMEDIO;L_M_MAXIMO;L_M_MINIMO;L_N;L_PROMEDIO;L_MAXIMO;L_MINIMO;M_N;M_PROMEDIO;M_MAXIMO;M_MINIMO;H_CS_N;H_CS_PROMEDIO;H_CS_MAXIMO;H_CS_MINIMO;C_N;C_PROMEDIO;C_MAXIMO;C_MINIMO;NOTAS_N;NOTAS_PROMEDIO;NOTAS_MAXIMO;NOTAS_MINIMO;RANK_N;RANK_PROMEDIO;RANK_MAXIMO;RANK_MINIMO;RBD
430;13;SANTIAGO;LA CISTERNA;CENTRO POLITECNICO PART. SAN RAMON;TECNICA Y SERVICIOS;SUBVENC;84;388.05;539.0;239.5;84;397.33;582;220;84;378.77;503;219;69;406.33;562;231;16;391.69;545;230;107;475.36;711;309;107;479.86;746;309;9781
431;13;SANTIAGO;LA CISTERNA;CENTRO POLITECNICO PART. SAN RAMON;INDUSTRIAL;SUBVENC;57;440.54;610.5;281.5;57;449.09;661;210;57;432.00;604;211;18;450.56;650;264;49;477.69;626;285;66;508.15;721;352;66;516.59;758;352;9781
432;13;SANTIAGO;LA CISTERNA;CENTRO POLITECNICO PART. SAN RAMON;COMERCIAL;SUBVENC;62;411.74;563.5;231.5;62;417.31;601;231;62;406.18;545;226;51;413.55;553;231;15;385.40;529;224;86;473.17;737;325;86;478.42;777;325;9781
433;13;SANTIAGO;LA CISTERNA;COLEGIO IDOP LIMITADA;INDUSTRIAL;SUBVENC;44;438.35;566.0;269.5;44;439.59;601;305;44;437.11;531;234;21;442.90;574;243;25;454.04;559;351;47;511.96;721;385;47;548.91;850;385;9827
434;13;SANTIAGO;LA CISTERNA;COLEGIO TECNICO PROFESIONAL SAN RAMON LA CISTERNA;COMERCIAL;SUBVENC;24;409.90;557.0;262.0;24;408.54;560;242;24;411.25;564;282;17;407.65;549;286;6;423.67;524;351;37;464.92;652;350;37;506.32;846;350;26384
435;13;SANTIAGO;LA CISTERNA;COLEGIO TECNICO PROFESIONAL SAN RAMON LA CISTERNA;INDUSTRIAL;SUBVENC;28;426.86;530.5;230.0;28;417.07;520;226;28;436.64;597;234;5;356.60;430;264;24;465.83;640;261;33;488.00;647;372;33;523.64;841;372;26384
436;13;SANTIAGO;LA CISTERNA;COMPLEJO EDUCACIONAL LOS ANDES DE LA CISTERNA;COMERCIAL;SUBVENC;27;406.56;509.5;294.0;27;417.22;560;305;27;395.89;560;234;16;409.56;519;243;8;421.88;510;261;30;492.73;729;385;30;523.1;850;385;25029
437;13;SANTIAGO;LA CISTERNA;COMPLEJO EDUCACIONAL LOS ANDES DE LA CISTERNA;TECNICA Y SERVICIOS;SUBVENC;12;385.83;556.5;293.0;12;402.17;560;242;12;369.50;553;234;9;403.89;485;286;5;386.20;481;261;17;467.59;631;380;17;479.82;747;380;25029
438;13;SANTIAGO;LA CISTERNA;COMPLEJO EDUCACIONAL LOS ANDES DE LA CISTERNA;INDUSTRIAL;SUBVENC;27;441.96;603.5;339.0;27;439.56;639;329;27;444.37;568;282;12;419.17;603;307;16;450.00;613;309;32;473.94;695;354;32;505.16;850;354;25029
439;13;SANTIAGO;LA CISTERNA;INSTITUTO COMERCIAL PARTICULAR LA CISTERNA;COMERCIAL;SUBVENC;135;410.15;573.5;245.5;135;404.16;606;226;135;416.14;582;226;83;404.98;637;220;66;407.91;640;219;174;464.55;688;325;174;480.13;811;325;9754
440;13;SANTIAGO;LA CISTERNA;INSTITUTO COMERCIAL PARTICULAR LA CISTERNA VESP.;COMERCIAL;SUBVENC;5;405.50;526.5;341.0;5;413.20;565;352;5;397.80;488;330;3;515.33;587;410;2;406.00;437;375;12;472.83;664;354;12;492.5;765;354;9754
441;13;SANTIAGO;LA CISTERNA;LICEO POLITECNICO GALVARINO N° 2;INDUSTRIAL;SUBVENC;32;403.53;557.0;274.0;32;406.47;543;242;32;400.59;571;234;18;400.83;579;264;17;412.65;545;208;44;444.36;674;321;44;478.95;850;321;9762
442;13;SANTIAGO;LA CISTERNA;LICEO POLITECNICO GALVARINO N° 2;COMERCIAL;SUBVENC;16;369.78;480.0;248.0;16;355.00;477;226;16;384.56;496;259;12;338.08;508;243;9;394.11;422;351;20;436.05;643;329;20;467.25;850;329;9762
443;13;SANTIAGO;LA CISTERNA;LICEO POLIVALENTE LA CISTERNA N°1;COMERCIAL;SUBVENC;4;401.63;411.5;396.5;4;399.00;471;305;4;404.25;488;330;3;421.00;449;374;1;261.00;261;261;5;491.20;595;421;5;554.6;778;421;9784
444;13;SANTIAGO;LA CISTERNA;LICEO POLIVALENTE LA CISTERNA N°1 - 4°;INDUSTRIAL;SUBVENC;33;376.08;470.5;238.0;33;389.64;491;237;33;362.52;488;203;23;393.78;549;264;11;416.18;504;261;44;454.34;611;329;44;490.82;791;329;9784
445;13;SANTIAGO;LA FLORIDA;COMPLEJO EDUCACIONAL MARCELA PAZ (EX. D-447);INDUSTRIAL;MUNICIPAL;5;320.30;425.5;238.0;5;304.80;477;242;5;335.80;438;234;5;309.20;399;202;2;414.50;422;407;7;423.29;570;313;7;506.43;850;313;9285
446;13;SANTIAGO;LA FLORIDA;COMPLEJO EDUC.MUNIC.CARDENAL ANTONIO SAMORE;COMERCIAL;MUNICIPAL;39;396.79;623.5;232.5;39;402.92;653;231;39;390.67;594;211;24;371.96;497;231;16;370.06;571;224;49;464.67;674;317;49;488.12;815;317;9292
447;13;SANTIAGO;LA FLORIDA;COMPLEJO EDUC.MUNIC.CARDENAL ANTONIO SAMORE NOCT.;COMERCIAL;MUNICIPAL;9;401.06;529.0;341.0;9;391.78;633;305;9;410.33;488;353;9;419.78;637;307;;;;;11;524.00;707;389;11;541.18;768;389;9292
448;13;SANTIAGO;LA FLORIDA;LICEO MUNICIPALIZADO NUEVO AMANECER  (EX.D-451);TECNICA Y SERVICIOS;MUNICIPAL;8;391.44;458.0;281.5;8;398.50;491;257;8;384.38;461;282;5;409.00;479;326;1;472.00;472;472;14;457.00;623;368;14;460.29;642;368;9288
449;13;SANTIAGO;LA FLORIDA;LICEO POLIVALENTE MUNICIPAL DE LA FLORIDA;TECNICA Y SERVICIOS;MUNICIPAL;110;406.60;555.0;254.0;110;406.95;601;226;110;406.24;540;234;65;431.26;570;237;43;366.93;545;219;160;485.50;711;331;160;507.69;850;331;26292
450;13;SANTIAGO;LA FLORIDA;CENTRO EDUCACIONAL LA FLORIDA;TECNICA Y SERVICIOS;SUBVENC;5;425.70;490.0;380.0;5;438.20;471;430;5;413.20;509;330;4;425.25;491;359;1;261.00;261;261;7;486.43;576;393;7;684.14;850;393;9347
451;13;SANTIAGO;LA FLORIDA;CENTRO EDUCACIONAL LA FLORIDA;COMERCIAL;SUBVENC;91;469.78;664.0;300.0;91;475.98;677;226;91;463.58;651;234;72;456.29;664;231;25;457.48;559;309;103;474.37;747;311;103;503.93;850;311;9347
452;13;SANTIAGO;LA FLORIDA;CENTRO EDUCACIONAL LONDON;TECNICA Y SERVICIOS;SUBVENC;27;408.72;552.5;305.5;27;403.74;565;226;27;413.70;564;306;20;428.20;558;286;8;389.75;504;219;41;460.27;605;354;41;515.39;850;354;24599
453;13;SANTIAGO;LA FLORIDA;CENTRO EDUCACIONAL LONDON;COMERCIAL;SUBVENC;28;399.89;543.0;271.5;28;382.14;571;231;28;417.64;568;306;15;418.47;570;264;9;411.33;524;285;41;433.83;713;325;41;441.15;819;325;24599
454;13;SANTIAGO;LA FLORIDA;COLEGIO CRISTIANO BETHEL N° 3;INDUSTRIAL;SUBVENC;20;446.93;548.0;305.0;20;464.10;589;257;20;429.75;553;234;14;482.21;591;374;13;421.38;510;309;24;500.54;731;387;24;523.04;850;387;24758
455;13;SANTIAGO;LA FLORIDA;"COLEGIO POLITECNICO EDUCADORA ""ELENA ROJAS""";COMERCIAL;SUBVENC;22;436.77;584.0;305.5;22;436.68;554;329;22;436.86;614;259;21;455.62;600;307;7;408.00;553;285;27;469.70;711;335;27;513.89;850;335;25068
456;13;SANTIAGO;LA FLORIDA;COLEGIO POLITECNICO EDUCADORA ELENA ROJAS;TECNICA Y SERVICIOS;SUBVENC;14;405.93;524.0;324.0;14;425.79;560;305;14;386.07;526;219;12;392.00;508;220;5;355.80;490;235;22;472.64;586;313;22;541.59;850;313;25068
457;13;SANTIAGO;LA FLORIDA;COLEGIO POLIVALENTE SAN SEBASTIAN DE LA FLORIDA;TECNICA Y SERVICIOS;SUBVENC;17;442.82;562.5;339.0;17;483.94;576;352;17;401.71;549;226;9;470.00;570;326;12;460.92;559;375;17;490.00;670;350;17;503.71;737;350;9328
458;13;SANTIAGO;LA FLORIDA;COLEGIO POLIVALENTE SAN SEBASTIAN DE LA FLORIDA;COMERCIAL;SUBVENC;44;435.73;543.0;310.5;44;454.27;613;274;44;417.18;557;259;37;455.51;612;243;6;448.83;490;351;44;463.41;701;366;44;484.02;850;366;9328
459;13;SANTIAGO;LA FLORIDA;COLEGIO POLIVALENTE VICENTE VALDES;COMERCIAL;SUBVENC;25;421.32;523.0;305.5;25;396.40;531;237;25;446.24;531;330;14;393.57;530;237;4;441.00;490;375;29;501.97;693;387;29;522.76;836;387;9377
460;13;SANTIAGO;LA FLORIDA;COLEGIO SANTA PATRICIA DE LA FLORIDA;COMERCIAL;SUBVENC;19;413.26;566.5;271.5;19;433.16;613;305;19;393.37;540;226;16;405.63;539;237;4;447.50;481;422;30;459.77;662;339;30;488.1;808;339;9332
461;13;SANTIAGO;LA FLORIDA;COLEGIO SEMPER ALTIUS;TECNICA Y SERVICIOS;SUBVENC;9;440.39;510.5;376.0;9;457.11;560;340;9;423.67;568;330;4;454.00;491;410;8;423.75;529;309;15;484.73;688;331;15;501.27;762;331;25950
462;13;SANTIAGO;LA FLORIDA;COLEGIO SEMPER ALTIUS;INDUSTRIAL;SUBVENC;14;438.29;556.5;297.5;14;447.21;549;289;14;429.36;564;282;6;411.17;471;286;7;447.71;529;351;17;499.41;686;378;17;538.35;850;378;25950
463;13;SANTIAGO;LA FLORIDA;LICEO POLITECNICO FEMENINO DIEGO PORTALES;TECNICA Y SERVICIOS;SUBVENC;1;257.50;257.5;257.5;1;289.00;289;289;1;226.00;226;226;1;399.00;399;399;1;490.00;490;490;2;436.50;450;423;2;436.5;450;423;12234
464;13;SANTIAGO;LA FLORIDA;LICEO POLITECNICO FEMENINO DIEGO PORTALES;COMERCIAL;SUBVENC;6;462.25;578.5;380.0;6;459.33;565;381;6;465.17;592;353;6;493.33;574;440;1;549.00;549;549;7;415.86;548;317;7;419.14;571;317;12234
465;13;SANTIAGO;LA GRANJA;LICEO LA GRANJA;INDUSTRIAL;MUNICIPAL;31;440.52;573.0;287.0;31;437.52;576;289;31;443.52;597;234;7;480.14;628;307;25;440.76;559;235;39;480.82;641;380;39;486.69;682;380;26501
466;13;SANTIAGO;LA GRANJA;LICEO POLIV. MUNIC. FRANCISCO  FRIAS VALENZUELA;TECNICA Y SERVICIOS;MUNICIPAL;13;355.00;487.5;245.0;13;349.46;514;231;13;360.54;461;259;10;387.60;508;286;2;291.50;375;208;23;439.57;591;360;23;447.13;673;360;9582
467;13;SANTIAGO;LA GRANJA;LICEO POLIV. MUNIC. FRANCISCO FRIAS VALENZUELA;COMERCIAL;MUNICIPAL;11;409.00;555.0;321.0;11;433.36;601;289;11;384.64;509;226;8;438.38;549;307;3;473.67;534;437;18;413.61;566;315;18;443.11;736;315;9582
468;13;SANTIAGO;LA GRANJA;LICEO POLIV. MUNIC. FRANCISCO FRIAS VALENZUELA;INDUSTRIAL;MUNICIPAL;2;389.50;398.5;380.5;2;362.00;372;352;2;417.00;425;409;2;380.50;387;374;;;;;5;444.40;529;391;5;499.6;727;391;9582
469;13;SANTIAGO;LA GRANJA;COLEGIO ALMA MATER;COMERCIAL;SUBVENC;10;448.55;590.5;355.5;10;431.50;589;317;10;465.60;592;330;9;426.67;553;264;3;450.33;584;375;13;507.62;688;382;13;525;762;382;25220
470;13;SANTIAGO;LA GRANJA;COLEGIO ALMA MATER;TECNICA Y SERVICIOS;SUBVENC;20;413.13;550.5;299.5;20;409.55;537;317;20;416.70;564;282;17;425.65;545;307;7;410.00;563;309;20;501.50;656;403;20;507.35;683;403;25220
471;13;SANTIAGO;LA GRANJA;COLEGIO POLIVALENTE BAHIA DARWIN;TECNICA Y SERVICIOS;SUBVENC;13;375.04;508.5;261.5;13;370.31;514;242;13;379.77;503;234;13;377.46;525;286;;;;;18;481.17;715;368;18;491.39;798;368;11994
472;13;SANTIAGO;LA GRANJA;COLEGIO POLIVALENTE BAHIA DARWIN;INDUSTRIAL;SUBVENC;22;390.16;555.0;265.5;22;372.77;531;226;22;407.55;579;226;15;410.13;535;264;9;418.00;559;309;26;457.62;688;341;26;478.77;843;341;11994
473;13;SANTIAGO;LA GRANJA;COLEGIO POLIVALENTE CHRISTIAN GARDEN SCHOOL;TECNICA Y SERVICIOS;SUBVENC;77;423.41;564.5;238.0;77;435.87;625;257;77;410.95;571;211;20;435.35;553;286;71;403.62;571;224;85;535.27;717;323;85;558.02;830;323;9637
474;13;SANTIAGO;LA GRANJA;COLEGIO POLIVALENTE CHRISTIAN GARDEN SCHOOL;COMERCIAL;SUBVENC;66;447.04;666.0;329.0;66;448.03;661;289;66;446.05;671;282;57;449.89;735;264;11;477.64;619;351;75;550.23;745;401;75;578.88;850;401;9637
475;13;SANTIAGO;LA PINTANA;CENTRO EDUC. MUNIC. MARIANO LATORRE;TECNICA Y SERVICIOS;MUNICIPAL;23;396.85;537.0;258.0;23;384.48;543;210;23;409.22;564;219;14;361.00;497;231;12;385.42;539;230;49;503.33;723;387;49;521.45;850;387;9583
476;13;SANTIAGO;LA PINTANA;CENTRO EDUC. MUNIC. MARIANO LATORRE;INDUSTRIAL;MUNICIPAL;6;363.25;395.5;329.0;6;375.50;508;289;6;351.00;450;282;6;396.17;464;307;2;365.50;422;309;13;478.00;586;385;13;506;707;385;9583
477;13;SANTIAGO;LA PINTANA;CENTRO EDUC. MUNIC. MARIANO LATORRE;COMERCIAL;MUNICIPAL;13;399.19;541.0;272.5;13;396.85;520;215;13;401.54;568;282;11;424.27;539;286;3;457.67;517;375;17;508.65;752;382;17;524.35;850;382;9583
478;13;SANTIAGO;LA PINTANA;CENTRO EDUC. CATOLICO DIDASKALIO SANTA MARIA;TECNICA Y SERVICIOS;SUBVENC;6;409.08;531.5;335.0;6;410.17;554;340;6;408.00;509;330;2;371.50;457;286;4;413.00;472;351;7;566.86;717;499;7;597;800;505;24689
479;13;SANTIAGO;LA PINTANA;CENTRO EDUC. CATOLICO DIDASKALIO SANTA MARIA;COMERCIAL;SUBVENC;3;457.00;492.0;400.0;3;459.33;520;362;3;454.67;488;438;;;;;4;466.50;529;375;4;610.50;656;560;4;656;717;588;24689
480;13;SANTIAGO;LA PINTANA;CENTRO EDUC. CATOLICO DIDASKALIO SANTA MARIA;INDUSTRIAL;SUBVENC;11;464.45;556.5;404.5;11;475.00;669;362;11;453.91;536;393;8;427.38;620;307;2;470.50;504;437;13;521.00;650;441;13;537.46;788;441;24689
481;13;SANTIAGO;LA PINTANA;CENTRO EDUCACIONAL SANTA ROSA DEL SUR;COMERCIAL;SUBVENC;24;426.54;586.0;286.0;24;443.21;646;242;24;409.88;553;330;20;443.50;600;307;8;373.63;422;309;27;481.07;713;311;27;517.7;850;311;9665
482;13;SANTIAGO;LA PINTANA;CENTRO EDUCACIONAL SANTA ROSA DEL SUR;INDUSTRIAL;SUBVENC;9;412.89;484.5;355.5;9;458.56;576;381;9;367.22;438;330;6;464.00;503;430;5;365.00;407;309;11;457.45;633;350;11;493.18;833;350;9665
483;13;SANTIAGO;LA PINTANA;COLEGIO CARDENAL JOSE MARIA CARO DE LA PINTANA;INDUSTRIAL;SUBVENC;18;436.00;578.5;329.5;18;415.33;601;317;18;456.67;597;330;12;393.00;570;264;5;419.40;534;285;24;443.08;621;327;24;446.42;689;327;25779
484;13;SANTIAGO;LA PINTANA;COLEGIO CARDENAL JOSE MARIA CARO DE LA PINTANA;COMERCIAL;SUBVENC;20;505.48;608.0;333.0;20;478.00;639;257;20;532.95;651;409;16;480.31;659;243;6;490.17;563;422;22;533.36;717;364;22;574.05;850;364;25779
485;13;SANTIAGO;LA PINTANA;COLEGIO ESJELAVI;COMERCIAL;SUBVENC;10;380.50;474.0;278.5;10;377.60;477;204;10;383.40;480;259;9;397.78;491;264;4;407.25;472;328;12;465.50;623;372;12;475.75;673;372;25287
486;13;SANTIAGO;LA PINTANA;COLEGIO ESJELAVI;TECNICA Y SERVICIOS;SUBVENC;4;372.38;428.5;293.5;4;376.25;464;305;4;368.50;425;282;2;396.00;449;343;3;345.00;472;235;6;442.33;513;370;6;444.17;524;370;25287
487;13;SANTIAGO;LA PINTANA;COLEGIO JORGE HUNEEUS ZEGERS;TECNICA Y SERVICIOS;SUBVENC;102;412.44;566.5;266.5;102;425.12;695;220;102;399.76;549;234;28;396.14;674;231;78;415.64;576;224;112;493.68;703;303;112;526.98;850;303;24946
488;13;SANTIAGO;LA PINTANA;COLEGIO JORGE HUNEEUS ZEGERS;COMERCIAL;SUBVENC;60;413.53;534.0;286.0;60;413.52;618;242;60;413.53;549;282;48;400.40;549;237;10;391.20;490;261;71;491.11;703;356;71;520.9;850;356;24946
489;13;SANTIAGO;LA PINTANA;COLEGIO KING SCHOOL CORDILLERA;COMERCIAL;SUBVENC;133;455.02;652.0;269.5;133;472.78;677;289;133;437.26;651;181;64;460.78;646;243;73;440.25;677;230;152;472.41;723;305;152;488.54;850;305;24885
490;13;SANTIAGO;LA PINTANA;COLEGIO MARISTA MARCELINO CHAMPAGNAT;INDUSTRIAL;SUBVENC;41;433.83;575.0;251.0;41;417.90;601;220;41;449.76;549;282;27;425.19;587;243;18;439.78;545;230;49;484.94;756;372;49;498.78;850;372;9634
491;13;SANTIAGO;LA PINTANA;COLEGIO MARISTA MARCELINO CHAMPAGNAT;COMERCIAL;SUBVENC;24;408.08;520.0;271.5;24;408.29;549;305;24;407.88;526;226;19;367.84;471;264;7;408.00;490;261;31;538.87;762;439;31;569.87;850;439;9634
492;13;SANTIAGO;LA PINTANA;COLEGIO POLIVALENTE ALMENDRAL DE LA PINTANA;TECNICA Y SERVICIOS;SUBVENC;55;513.95;680.0;349.0;55;530.51;736;305;55;497.38;624;330;26;541.31;674;410;33;462.97;619;285;58;524.84;743;380;58;539.57;844;380;25250
493;13;SANTIAGO;LA PINTANA;COLEGIO POLIVALENTE INGLES;COMERCIAL;SUBVENC;6;486.25;584.5;387.0;6;499.33;613;381;6;473.17;568;374;3;583.33;641;539;4;444.00;517;375;8;483.75;631;372;8;510.5;749;372;11805
494;13;SANTIAGO;LA PINTANA;COLEGIO POLIVALENTE NUEVA NAZARET;TECNICA Y SERVICIOS;SUBVENC;28;428.43;570.5;329.5;28;425.11;601;289;28;431.75;540;330;15;456.33;558;326;17;432.59;545;309;31;494.16;645;372;31;507.65;754;372;25027
495;13;SANTIAGO;LA PINTANA;COLEGIO SAN MARTIN DE PORRES DE LA PINTANA;COMERCIAL;SUBVENC;2;383.50;422.5;344.5;2;450.50;471;430;2;316.50;374;259;1;539.00;539;539;1;261.00;261;261;8;510.13;613;368;8;633;850;368;25671
496;13;SANTIAGO;LA PINTANA;COLEGIO SAN MARTIN DE PORRES DE LA PINTANA;TECNICA Y SERVICIOS;SUBVENC;2;244.00;259.5;228.5;2;234.00;237;231;2;254.00;282;226;1;359.00;359;359;1;309.00;309;309;7;556.71;682;476;7;568;713;476;25671
497;13;SANTIAGO;LA PINTANA;COLEGIO TECNICO PROFESIONAL APRENDER;INDUSTRIAL;SUBVENC;18;454.83;695.0;309.5;18;429.33;677;237;18;480.33;713;306;12;439.58;603;286;6;554.17;819;472;27;495.59;731;368;27;527.22;850;368;25082
498;13;SANTIAGO;LA PINTANA;COLEGIO TECNICO PROFESIONAL APRENDER;COMERCIAL;SUBVENC;5;414.00;472.0;359.0;5;414.20;484;362;5;413.80;531;234;3;497.00;558;430;2;428.50;450;407;13;464.46;593;358;13;491.54;728;358;25082
499;13;SANTIAGO;LA PINTANA;COLEGIO TECNICO PROFESIONAL NOCEDAL;INDUSTRIAL;SUBVENC;40;561.33;690.0;435.5;40;547.50;677;329;40;575.15;727;409;18;554.44;680;410;26;566.35;751;235;45;532.62;693;425;45;559.53;839;425;24956
500;13;SANTIAGO;LA PINTANA;LICEO POLIV. SERGIO SILVA BASCUÑAN;INDUSTRIAL;SUBVENC;38;482.89;608.5;372.5;38;469.37;625;352;38;496.42;663;353;25;466.32;646;326;20;481.75;644;285;61;496.31;656;358;61;523.56;806;358;25824
501;13;SANTIAGO;LA PINTANA;LICEO POLIV. SERGIO SILVA BASCUÑAN;COMERCIAL;SUBVENC;47;436.89;551.0;274.0;47;432.49;606;231;47;441.30;589;306;26;457.19;624;286;14;421.86;576;261;57;503.72;701;380;57;535.28;850;380;25824
502;13;SANTIAGO;LA REINA;COMPLEJO EDUCACIONAL LA REINA;INDUSTRIAL;MUNICIPAL;27;430.35;513.5;299.5;27;437.30;543;340;27;423.41;536;234;25;431.12;579;243;4;444.25;545;261;43;411.93;595;311;43;423.14;714;311;9006
503;13;SANTIAGO;LA REINA;COMPLEJO EDUCACIONAL LA REINA;COMERCIAL;MUNICIPAL;11;419.55;575.0;283.0;11;427.73;606;257;11;411.36;601;226;6;417.83;545;286;4;492.00;539;450;18;463.22;684;335;18;532;850;335;9006
504;13;SANTIAGO;LAS CONDES;COLEGIO ANEXO SAN FRANCISCO DEL ALBA;INDUSTRIAL;MUNICIPAL;8;398.25;477.5;305.5;8;379.25;484;305;8;417.25;496;306;1;430.00;430;430;2;351.00;351;351;8;469.75;619;374;8;474.5;653;374;8815
505;13;SANTIAGO;LAS CONDES;COLEGIO ANEXO SAN FRANCISCO DEL ALBA;TECNICA Y SERVICIOS;MUNICIPAL;27;429.24;544.5;234.0;27;440.41;594;242;27;418.07;540;226;10;383.10;514;243;8;390.88;553;230;31;483.39;599;376;31;513.39;730;376;8815
506;13;SANTIAGO;LAS CONDES;COLEGIO ANEXO SAN FRANCISCO DEL ALBA;COMERCIAL;MUNICIPAL;17;444.35;517.5;367.0;17;444.88;520;381;17;443.82;520;330;11;442.09;514;307;1;351.00;351;351;19;502.16;641;391;19;523.26;752;391;8815
507;13;SANTIAGO;LO BARNECHEA;COMPLEJO EDUCACIONAL EDUARDO CUEVAS VALDES;COMERCIAL;MUNICIPAL;27;424.74;640.5;242.5;27;415.52;618;226;27;433.96;663;234;21;403.14;603;237;10;410.20;619;235;33;496.48;735;337;33;519.76;850;337;24751
508;13;SANTIAGO;LO BARNECHEA;COMPLEJO EDUCACIONAL EDUARDO CUEVAS VALDES;TECNICA Y SERVICIOS;MUNICIPAL;25;450.88;587.5;259.5;25;445.56;601;237;25;456.20;627;282;3;419.67;430;399;23;436.22;567;261;32;517.94;703;393;32;580.22;850;393;24751
509;13;SANTIAGO;LO BARNECHEA;COMPLEJO EDUCACIONAL EDUARDO CUEVAS VALDES;INDUSTRIAL;MUNICIPAL;19;403.61;550.0;245.0;19;382.42;560;231;19;424.79;571;259;12;397.50;508;237;6;428.00;545;261;21;436.62;527;341;21;472.24;666;341;24751
510;13;SANTIAGO;LO BARNECHEA;CENTRO EDUCACIONAL SAN ESTEBAN MARTIR;TECNICA Y SERVICIOS;SUBVENC;24;398.04;499.5;242.5;24;397.29;526;257;24;398.79;496;211;18;426.22;553;307;7;384.00;422;351;26;448.81;601;380;26;476.42;819;380;12225
511;13;SANTIAGO;LO BARNECHEA;CENTRO EDUCACIONAL SAN ESTEBAN MARTIR;COMERCIAL;SUBVENC;18;446.92;508.5;352.0;18;446.06;565;362;18;447.78;526;306;10;435.50;612;243;14;436.57;510;351;18;452.00;660;362;18;485.56;850;362;12225
512;13;SANTIAGO;LO BARNECHEA;LICEO POLIVALENTE SAN JOSE DE LO BARNECHEA;COMERCIAL;SUBVENC;16;414.09;480.0;317.5;16;421.06;496;329;16;407.13;509;226;12;380.33;497;220;7;396.29;553;261;26;480.73;678;358;26;493.46;748;358;25630
513;13;SANTIAGO;LO BARNECHEA;LICEO POLIVALENTE SAN JOSE DE LO BARNECHEA;INDUSTRIAL;SUBVENC;7;407.00;507.5;290.0;7;412.29;565;274;7;401.71;515;306;7;425.00;514;237;;;;;7;454.57;595;370;7;457.29;612;370;25630
514;13;SANTIAGO;LO ESPEJO;CENTRO EDUCACIONAL CARDENAL JOSE MARIA CARO;INDUSTRIAL;MUNICIPAL;9;366.06;499.5;245.0;9;361.44;496;226;9;370.67;503;234;6;390.17;503;243;1;422.00;422;422;22;436.82;629;333;22;472.73;850;333;9690
515;13;SANTIAGO;LO ESPEJO;CENTRO EDUCACIONAL CARDENAL JOSE MARIA CARO;COMERCIAL;MUNICIPAL;7;391.86;433.0;349.0;7;377.29;459;289;7;406.43;480;330;7;347.14;449;243;1;375.00;375;375;10;570.90;747;393;10;667.1;850;393;9690
516;13;SANTIAGO;LO ESPEJO;LICEO POLIVALENTE B-133;COMERCIAL;MUNICIPAL;6;350.75;407.0;313.5;6;329.50;389;274;6;372.00;425;353;4;337.75;387;264;4;388.75;422;351;11;521.36;670;391;11;596.55;850;391;9697
517;13;SANTIAGO;LO ESPEJO;LICEO POLIVALENTE B-133;INDUSTRIAL;MUNICIPAL;9;361.28;431.5;281.5;9;361.56;452;257;9;361.00;425;306;7;376.29;457;264;1;375.00;375;375;11;486.36;709;407;11;521.36;850;407;9697
518;13;SANTIAGO;LO ESPEJO;CENTRO EDUCACIONAL SAGRADO CORAZON;COMERCIAL;SUBVENC;50;439.34;663.5;278.0;50;443.20;646;257;50;435.48;681;282;46;415.02;595;243;14;413.57;559;235;58;514.50;778;325;58;538.52;850;325;9810
519;13;SANTIAGO;LO ESPEJO;SAINT TRINITY COLLEGE;TECNICA Y SERVICIOS;SUBVENC;27;431.96;612.5;256.5;27;427.00;618;231;27;436.93;607;259;21;420.52;565;243;9;467.00;567;392;38;438.24;625;250;38;466.55;814;250;9853
520;13;SANTIAGO;LO PRADO;COMPLEJO EDUC. PEDRO PRADO;INDUSTRIAL;MUNICIPAL;15;383.77;537.0;297.5;15;400.20;571;242;15;367.33;503;226;7;398.57;491;243;8;389.75;437;351;18;460.39;562;329;18;485.72;672;329;10076
521;13;SANTIAGO;LO PRADO;COMPLEJO EDUC. PEDRO PRADO;COMERCIAL;MUNICIPAL;5;433.90;555.0;329.5;5;432.80;601;329;5;435.00;553;330;4;476.75;565;326;1;261.00;261;261;9;549.33;652;437;9;610.44;797;437;10076
522;13;SANTIAGO;LO PRADO;COMPLEJO EDUC. PEDRO PRADO;TECNICA Y SERVICIOS;MUNICIPAL;30;390.93;552.5;200.0;30;396.27;537;204;30;385.60;568;196;14;341.86;491;231;14;399.86;490;261;51;495.06;693;362;51;511.04;798;362;10076
523;13;SANTIAGO;MACUL;COMPLEJO EDUCACIONAL JOAQUIN EDWARDS BELLO;TECNICA Y SERVICIOS;MUNICIPAL;3;373.83;399.0;341.0;3;369.00;389;329;3;378.67;409;353;2;411.50;449;374;;;;;8;580.38;662;458;8;727.13;850;467;9075
524;13;SANTIAGO;MACUL;COMPLEJO EDUCACIONAL JOAQUIN EDWARDS BELLO;INDUSTRIAL;MUNICIPAL;10;414.35;482.0;310.5;10;414.40;514;317;10;414.30;480;259;7;426.86;497;237;2;429.50;437;422;22;438.32;580;315;22;468.82;723;315;9075
525;13;SANTIAGO;MACUL;COMPLEJO EDUCACIONAL JOAQUIN EDWARDS BELLO;COMERCIAL;MUNICIPAL;14;414.18;631.5;282.0;14;424.36;633;274;14;404.00;630;234;12;457.50;574;326;5;439.60;613;309;14;589.00;805;315;14;669.14;850;315;9075
